Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CALHOUN,15,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,18,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CHEROKEE,19,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CULLMAN,43,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,147,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,DE KALB,49,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,132,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,ETOWAH,55,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,30,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,JACKSON,71,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,127,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,MARSHALL,95,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,127,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,SAINT CLAIR,115,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,COLBERT,33,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,FRANKLIN,59,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LAUDERDALE,77,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,139,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LAWRENCE,79,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,76,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,LIMESTONE,83,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MADISON,89,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,96,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MORGAN,103,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,WINSTON,133,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,24,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHAMBERS,17,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHILTON,21,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,238,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CLAY,27,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,COOSA,37,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LAMAR,75,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LEE,81,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,RANDOLPH,111,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,42,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,21,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLAPOOSA,123,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TUSCALOOSA,125,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,BARBOUR,5,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,32,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,COFFEE,31,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,29,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,COVINGTON,39,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,34,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,CRENSHAW,41,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,DALE,45,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,HENRY,67,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,24,(H)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,PIKE,109,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALASKA,2,MATANUSKA-SUSITNA-ANCHORAGE,20,ANCHORAGE,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALASKA,2,TANANA VALLEY,10,FAIRBANKS NORTH STAR,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,APACHE,1,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,172",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,COCONINO,5,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,GILA,7,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,654,12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,860",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,054",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,014",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"19,119",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,GRAHAM,9,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,852",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,GREENLEE,11,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,652,12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"71,267",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"87,470",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,166",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,060",12.8
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,SANTA CRUZ,23,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"29,149",12.8
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,FAULKNER,45,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,170,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,FULTON,49,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,IZARD,65,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,39,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,40,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHWEST,10,BOONE,9,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,230,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHWEST,10,CARROLL,15,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,120,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHWEST,10,MADISON,87,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,340,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHWEST,10,NEWTON,101,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,297,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLARK,19,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,NEVADA,99,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,LAFAYETTE,73,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,279,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SCOTT,127,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,198,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,80,71.3
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,ALAMEDA,1,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,630",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,35,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,206",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,837,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,712",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,620,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,605",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"17,078",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"50,926",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,014",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,624,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,507,17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,370",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,877",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,076",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,635",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,103",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,472",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,509",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,667",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,269",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"43,701",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"51,324",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"22,717",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"13,997",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"62,460",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"47,661",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"22,976",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"52,629",17.4
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,781,17.4
